crewmember	1,0,0.0001611084,0.0000000000
два	0,1,0.0000000000,0.0000747161
погиб	0,1,0.0000000000,0.0000747161
identify	0,2,0.0000000000,0.0001494322
human	2,1,0.0003222169,0.0000747161
facts	0,1,0.0000000000,0.0000747161
yep	0,1,0.0000000000,0.0000747161
yes	3,3,0.0004833253,0.0002241482
nicolas	1,0,0.0001611084,0.0000000000
Самарской	0,1,0.0000000000,0.0000747161
candidate	0,4,0.0000000000,0.0002988643
pic.twitter.com/ya2h0k0aqz	0,1,0.0000000000,0.0000747161
https://t.co/kytr6motd8	1,0,0.0001611084,0.0000000000
inmate’s	1,0,0.0001611084,0.0000000000
jules	0,1,0.0000000000,0.0000747161
n	1,0,0.0001611084,0.0000000000
justices	0,1,0.0000000000,0.0000747161
https://t.co/lbmwuy3myp	1,0,0.0001611084,0.0000000000
save	1,0,0.0001611084,0.0000000000
ретвит	0,1,0.0000000000,0.0000747161
egal	0,1,0.0000000000,0.0000747161
ops	1,0,0.0001611084,0.0000000000
начали	0,2,0.0000000000,0.0001494322
barkley	0,1,0.0000000000,0.0000747161
background	0,1,0.0000000000,0.0000747161
wanting	0,1,0.0000000000,0.0000747161
Халк	0,1,0.0000000000,0.0000747161
1955pic.twitter.com/3xo5yxqgl0	0,1,0.0000000000,0.0000747161
dignity	0,2,0.0000000000,0.0001494322
щуками	0,1,0.0000000000,0.0000747161
plattform	0,1,0.0000000000,0.0000747161
soon!pic.twitter.com/aa6sqmiabj	0,1,0.0000000000,0.0000747161
syrien	0,1,0.0000000000,0.0000747161
войны	0,3,0.0000000000,0.0002241482
dean	0,1,0.0000000000,0.0000747161
deal	2,3,0.0003222169,0.0002241482
toyota	1,0,0.0001611084,0.0000000000
войну	0,1,0.0000000000,0.0000747161
dead	0,7,0.0000000000,0.0005230126
dear	0,1,0.0000000000,0.0000747161
pic.twitter.com/u5gec2axhr	0,1,0.0000000000,0.0000747161
wwi	0,2,0.0000000000,0.0001494322
wirft	0,1,0.0000000000,0.0000747161
вот	0,2,0.0000000000,0.0001494322
chrisjwallbank	1,0,0.0001611084,0.0000000000
tracker	0,1,0.0000000000,0.0000747161
https://t.co/saey6qtcfq	1,0,0.0001611084,0.0000000000
отопление,то	0,1,0.0000000000,0.0000747161
импорт	0,1,0.0000000000,0.0000747161
ww3	0,1,0.0000000000,0.0000747161
blackmail	0,1,0.0000000000,0.0000747161
with…	2,0,0.0003222169,0.0000000000
crore…	1,0,0.0001611084,0.0000000000
confrontation	0,1,0.0000000000,0.0000747161
Развязка	0,1,0.0000000000,0.0000747161
one-of-a-kind	1,0,0.0001611084,0.0000000000
super	2,10,0.0003222169,0.0007471608
такое	0,3,0.0000000000,0.0002241482
zur	0,1,0.0000000000,0.0000747161
http://www.nbcnews.com/news/nbcblk/black-republican-delegates-speak-trump-convention-n586776 …pic.twitter.com/dfg3q3rh8d	0,1,0.0000000000,0.0000747161
Маразм	0,1,0.0000000000,0.0000747161
кафе	0,1,0.0000000000,0.0000747161
afternoon	0,1,0.0000000000,0.0000747161
zum	0,1,0.0000000000,0.0000747161
послушен	0,1,0.0000000000,0.0000747161
selfie	0,1,0.0000000000,0.0000747161
гонял	0,1,0.0000000000,0.0000747161
negative	1,0,0.0001611084,0.0000000000
down	4,8,0.0006444337,0.0005977286
lies	0,1,0.0000000000,0.0000747161
slurs	0,1,0.0000000000,0.0000747161
летом	0,1,0.0000000000,0.0000747161
пауки	0,1,0.0000000000,0.0000747161
молодцы!pic.twitter.com/kuvl2vy3jg	0,1,0.0000000000,0.0000747161
emp…	1,0,0.0001611084,0.0000000000
annoyance	0,1,0.0000000000,0.0000747161
МИД	0,1,0.0000000000,0.0000747161
antisemitismus	0,1,0.0000000000,0.0000747161
Может	0,1,0.0000000000,0.0000747161
shape.”	1,0,0.0001611084,0.0000000000
стране	0,1,0.0000000000,0.0000747161
СМИ	0,3,0.0000000000,0.0002241482
http://www.cw20.ru/1643 	0,1,0.0000000000,0.0000747161
спутав	0,1,0.0000000000,0.0000747161
https://t.co/qpgfush2r0	1,0,0.0001611084,0.0000000000
chew-friendly	1,0,0.0001611084,0.0000000000
offering	1,0,0.0001611084,0.0000000000
fireworks	0,2,0.0000000000,0.0001494322
landing	0,1,0.0000000000,0.0000747161
blindness	0,1,0.0000000000,0.0000747161
wife.pic.twitter.com/kphuxalcov	0,1,0.0000000000,0.0000747161
analyst	0,1,0.0000000000,0.0000747161
fort	0,1,0.0000000000,0.0000747161
https://t.co/46q8e1z2ow	1,0,0.0001611084,0.0000000000
altogether!pic.twitter.com/zgwcb7mfj9	0,1,0.0000000000,0.0000747161
trends	1,0,0.0001611084,0.0000000000
märchenstunde	0,1,0.0000000000,0.0000747161
Мутко	0,1,0.0000000000,0.0000747161
https://t.co/2wi3bmhwja	1,0,0.0001611084,0.0000000000
boomerang	0,1,0.0000000000,0.0000747161
strengthening	1,0,0.0001611084,0.0000000000
tolerated	0,1,0.0000000000,0.0000747161
shia	0,1,0.0000000000,0.0000747161
merkelhttps://www.tagesschau.de/inland/merkel-pressekonferenz-111.html …	0,1,0.0000000000,0.0000747161
http://www.zeit.de/politik/ausland/2017-08/recep-tayyip-erdogan-notstandsdekret-entlassung-schliessung-medienorganisation?page=2#comments …pic.twitter.com/5asdbhhzzv	0,1,0.0000000000,0.0000747161
cduhttp://www.deutschlandfunk.de/sachsens-ministerpraesident-im-interview-der-woche-tillich.2852.de.html?dram:article_id=397196 …	0,1,0.0000000000,0.0000747161
ricketts	0,1,0.0000000000,0.0000747161
shit	0,1,0.0000000000,0.0000747161
unbezahlbar!http://www.spiegel.de/politik/ausland/frankreich-emmanuel-macron-wegen-kosten-fuer-make-up-in-der-kritik-a-1164570.html …	0,1,0.0000000000,0.0000747161
знаю	0,2,0.0000000000,0.0001494322
discriminate	0,1,0.0000000000,0.0000747161
day"pic.twitter.com/zaszfffply	0,1,0.0000000000,0.0000747161
Хиросиму	0,1,0.0000000000,0.0000747161
digital	0,1,0.0000000000,0.0000747161
https://t.co/58zoxnvwcu	1,0,0.0001611084,0.0000000000
dies	0,3,0.0000000000,0.0002241482
felt	1,0,0.0001611084,0.0000000000
diet	0,1,0.0000000000,0.0000747161
seifenspender!pic.twitter.com/u8yoibgssx	0,1,0.0000000000,0.0000747161
jones	0,2,0.0000000000,0.0001494322
happening	0,1,0.0000000000,0.0000747161
assume	1,0,0.0001611084,0.0000000000
open-minded	0,1,0.0000000000,0.0000747161
daily	0,2,0.0000000000,0.0001494322
teeth	1,1,0.0001611084,0.0000747161
линию	0,1,0.0000000000,0.0000747161
тысячу	0,1,0.0000000000,0.0000747161
precise	1,0,0.0001611084,0.0000000000
Киевом	0,1,0.0000000000,0.0000747161
breaths	0,1,0.0000000000,0.0000747161
летчиками	0,1,0.0000000000,0.0000747161
ahayatu	1,0,0.0001611084,0.0000000000
themes	1,0,0.0001611084,0.0000000000
manager	1,0,0.0001611084,0.0000000000
http://nevnov.ru/proisshestviya/nepal-prekratil-poiski-vyzhivshix-v-chudovishhnom-zemletryasenii-chislo-pogibshix-mozhet-dostich-10-tysyach/?utm_source=twitter&utm_medium=nova&utm_campaign=vv …	0,1,0.0000000000,0.0000747161
Русскиймарш	0,1,0.0000000000,0.0000747161
г.Беловаpic.twitter.com/tfawxpgqzj	0,1,0.0000000000,0.0000747161
suicide	2,1,0.0003222169,0.0000747161
yummy	0,1,0.0000000000,0.0000747161
http://bit.ly/1w8rhgw 	0,1,0.0000000000,0.0000747161
father	1,0,0.0001611084,0.0000000000
бессмысленную	0,1,0.0000000000,0.0000747161
Два	0,1,0.0000000000,0.0000747161
iraqi	0,2,0.0000000000,0.0001494322
finally	0,1,0.0000000000,0.0000747161
defense,”	1,0,0.0001611084,0.0000000000
этапа	0,1,0.0000000000,0.0000747161
likemekc	0,1,0.0000000000,0.0000747161
sovereignty	0,1,0.0000000000,0.0000747161
Питерские	0,1,0.0000000000,0.0000747161
dog-version	1,0,0.0001611084,0.0000000000
billionaire	0,1,0.0000000000,0.0000747161
чудовищном	0,1,0.0000000000,0.0000747161
pic.twitter.com/qjmonajag9	0,1,0.0000000000,0.0000747161
advised	0,1,0.0000000000,0.0000747161
lefthandersday	0,1,0.0000000000,0.0000747161
map…	1,0,0.0001611084,0.0000000000
н.п	0,1,0.0000000000,0.0000747161
governments	0,1,0.0000000000,0.0000747161
жителями	0,1,0.0000000000,0.0000747161
did	2,3,0.0003222169,0.0002241482
die	0,42,0.0000000000,0.0031380753
permits	1,0,0.0001611084,0.0000000000
proposals	1,0,0.0001611084,0.0000000000
democrat	0,1,0.0000000000,0.0000747161
feelthebernpic.twitter.com/naqkeumv8r	0,1,0.0000000000,0.0000747161
https://inforeactor.ru/25247-mercedes-benz-otzyvaet-iz-rossii-68-tysyach-avtomobilei …	0,1,0.0000000000,0.0000747161
excellence	1,0,0.0001611084,0.0000000000
dir	0,1,0.0000000000,0.0000747161
storyofmylifein4words	0,1,0.0000000000,0.0000747161
olympic	1,0,0.0001611084,0.0000000000
talked	0,1,0.0000000000,0.0000747161
нищеты	0,1,0.0000000000,0.0000747161
dealing	0,1,0.0000000000,0.0000747161
eating	1,1,0.0001611084,0.0000747161
yoda	0,1,0.0000000000,0.0000747161
khadejha	1,0,0.0001611084,0.0000000000
adds	0,2,0.0000000000,0.0001494322
сегодняшний	0,1,0.0000000000,0.0000747161
Да	0,1,0.0000000000,0.0000747161
gettleman	1,0,0.0001611084,0.0000000000
suspect	0,3,0.0000000000,0.0002241482
wel…	1,0,0.0001611084,0.0000000000
https://www.youtube.com/watch?v=41pyskb_cbu …	0,1,0.0000000000,0.0000747161
sweaters	0,1,0.0000000000,0.0000747161
filled	0,1,0.0000000000,0.0000747161
https://t.co/owseii596m	1,0,0.0001611084,0.0000000000
японское	0,1,0.0000000000,0.0000747161
guardian	0,1,0.0000000000,0.0000747161
french	3,1,0.0004833253,0.0000747161
Обама	0,5,0.0000000000,0.0003735804
clickbaitsyllabuspic.twitter.com/7s2rkopb8b	0,1,0.0000000000,0.0000747161
topnews	0,1,0.0000000000,0.0000747161
box	0,2,0.0000000000,0.0001494322
boy	0,2,0.0000000000,0.0001494322
battling	0,2,0.0000000000,0.0001494322
cross-loc	1,0,0.0001611084,0.0000000000
Когда	0,2,0.0000000000,0.0001494322
step	0,3,0.0000000000,0.0002241482
Очередной	0,1,0.0000000000,0.0000747161
women	1,3,0.0001611084,0.0002241482
виде	0,1,0.0000000000,0.0000747161
https://t.co/nygmbssblv	1,0,0.0001611084,0.0000000000
мерседес	0,1,0.0000000000,0.0000747161
bob	1,0,0.0001611084,0.0000000000
all-out	0,1,0.0000000000,0.0000747161
dick	1,0,0.0001611084,0.0000000000
elect	0,1,0.0000000000,0.0000747161
тем	0,3,0.0000000000,0.0002241482
rcsdnys	1,0,0.0001611084,0.0000000000
flexibility	1,0,0.0001611084,0.0000000000
ВНИМАНИЕ	0,1,0.0000000000,0.0000747161
про	0,2,0.0000000000,0.0001494322
lol.pic.twitter.com/jwlqwgjdsm	0,1,0.0000000000,0.0000747161
everybody	0,3,0.0000000000,0.0002241482
wealth	0,1,0.0000000000,0.0000747161
sake	0,2,0.0000000000,0.0001494322
punman	0,1,0.0000000000,0.0000747161
visit	1,1,0.0001611084,0.0000747161
france	1,0,0.0001611084,0.0000000000
“elder”	1,0,0.0001611084,0.0000000000
black	0,30,0.0000000000,0.0022414824
checkout	1,0,0.0001611084,0.0000000000
development,”	1,0,0.0001611084,0.0000000000
sharing	2,1,0.0003222169,0.0000747161
ankioverdrive	1,0,0.0001611084,0.0000000000
effort	1,0,0.0001611084,0.0000000000
unexciting	1,0,0.0001611084,0.0000000000
soul	0,3,0.0000000000,0.0002241482
https://t.co/1rkcdlmp4o	1,0,0.0001611084,0.0000000000
isn’t	1,0,0.0001611084,0.0000000000
making	2,4,0.0003222169,0.0002988643
arrive	0,1,0.0000000000,0.0000747161
pic.twitter.com/vvbny6rhuk	0,1,0.0000000000,0.0000747161
claim	1,0,0.0001611084,0.0000000000
crazy	0,3,0.0000000000,0.0002241482
firing	1,0,0.0001611084,0.0000000000
российской	0,1,0.0000000000,0.0000747161
fuck	1,2,0.0001611084,0.0001494322
https://t.co/bwfu5wjr9z	1,0,0.0001611084,0.0000000000
council	0,1,0.0000000000,0.0000747161
георгиевскими	0,1,0.0000000000,0.0000747161
«Украинский	0,1,0.0000000000,0.0000747161
property!pic.twitter.com/o6jswxtdg6	0,1,0.0000000000,0.0000747161
ИГИЛ	0,1,0.0000000000,0.0000747161
вошедшие	0,1,0.0000000000,0.0000747161
https://t.co/ayyatf0d4w	1,0,0.0001611084,0.0000000000
moves	0,1,0.0000000000,0.0000747161
https://t.co/nlkyqd2pzb	1,0,0.0001611084,0.0000000000
nyt	0,1,0.0000000000,0.0000747161
chemical	0,5,0.0000000000,0.0003735804
till	0,3,0.0000000000,0.0002241482
sunday	1,5,0.0001611084,0.0003735804
survivors	1,0,0.0001611084,0.0000000000
guarantee	1,0,0.0001611084,0.0000000000
merkel	0,32,0.0000000000,0.0023909145
über	0,5,0.0000000000,0.0003735804
staying	0,1,0.0000000000,0.0000747161
145	0,1,0.0000000000,0.0000747161
mat	1,0,0.0001611084,0.0000000000
140	0,1,0.0000000000,0.0000747161
may	1,11,0.0001611084,0.0008218769
sustainability	2,0,0.0003222169,0.0000000000
daughter’s	0,1,0.0000000000,0.0000747161
say…oh	0,1,0.0000000000,0.0000747161
hombre	0,1,0.0000000000,0.0000747161
end	1,3,0.0001611084,0.0002241482
guys	0,2,0.0000000000,0.0001494322
grow	0,1,0.0000000000,0.0000747161
man	1,16,0.0001611084,0.0011954573
tomtrost…	1,0,0.0001611084,0.0000000000
noun	1,0,0.0001611084,0.0000000000
neck	0,1,0.0000000000,0.0000747161
Заговор	0,1,0.0000000000,0.0000747161
maybe	1,0,0.0001611084,0.0000000000
https://t.co/iri6u0ct7s	1,0,0.0001611084,0.0000000000
q	1,0,0.0001611084,0.0000000000
pic.twitter.com/g2raiphds1	0,1,0.0000000000,0.0000747161
bokoharam’s	1,0,0.0001611084,0.0000000000
silence	0,1,0.0000000000,0.0000747161
african	0,1,0.0000000000,0.0000747161
tall	0,1,0.0000000000,0.0000747161
talk	1,0,0.0001611084,0.0000000000
blacklovepic.twitter.com/ngmbrpgpzq	0,1,0.0000000000,0.0000747161
1pic.twitter.com/atvkmrpu8k	0,1,0.0000000000,0.0000747161
kathapollitt	1,0,0.0001611084,0.0000000000
immer	0,3,0.0000000000,0.0002241482
lsu	0,1,0.0000000000,0.0000747161
cuts	1,1,0.0001611084,0.0000747161
pic.twitter.com/ercaoikdrl	0,1,0.0000000000,0.0000747161
https://t.co/glqs6czvxe	1,0,0.0001611084,0.0000000000
jock	0,1,0.0000000000,0.0000747161
group	3,1,0.0004833253,0.0000747161
thank	2,0,0.0003222169,0.0000000000
interesting	2,0,0.0003222169,0.0000000000
fortun…	1,0,0.0001611084,0.0000000000
ethiopia	1,0,0.0001611084,0.0000000000
pic.twitter.com/zme34nu8ys	0,1,0.0000000000,0.0000747161
tweets	0,1,0.0000000000,0.0000747161
msnbc	0,1,0.0000000000,0.0000747161
main	0,1,0.0000000000,0.0000747161
undermines	1,0,0.0001611084,0.0000000000
texas	0,1,0.0000000000,0.0000747161
https://t.co/dkr24e0jlf	1,0,0.0001611084,0.0000000000
http://ugenespolitics.blogspot.com/2016/05/can-bernie-win-oregon-primary.html …	0,1,0.0000000000,0.0000747161
pic.twitter.com/bjisnl5htv	0,1,0.0000000000,0.0000747161
боях	0,1,0.0000000000,0.0000747161
beim	0,1,0.0000000000,0.0000747161
würden	0,1,0.0000000000,0.0000747161
killer	0,3,0.0000000000,0.0002241482
https://t.co/goiawqed8j	1,0,0.0001611084,0.0000000000
kkr	1,0,0.0001611084,0.0000000000
curry's	0,1,0.0000000000,0.0000747161
lunch	0,1,0.0000000000,0.0000747161
touching	0,1,0.0000000000,0.0000747161
fergusonremembers	0,1,0.0000000000,0.0000747161
killed	0,5,0.0000000000,0.0003735804
for"inside	0,1,0.0000000000,0.0000747161
truthful	0,1,0.0000000000,0.0000747161
deutschland	0,13,0.0000000000,0.0009713090
спасать	0,1,0.0000000000,0.0000747161
хунта	0,1,0.0000000000,0.0000747161
посылку	0,1,0.0000000000,0.0000747161
friday.was	0,1,0.0000000000,0.0000747161
muslemtoff	0,1,0.0000000000,0.0000747161
party's	1,0,0.0001611084,0.0000000000
girl	0,1,0.0000000000,0.0000747161
Хамы	0,1,0.0000000000,0.0000747161
hurricaineharveypic.twitter.com/ef3bkgincf	0,1,0.0000000000,0.0000747161
relive	0,1,0.0000000000,0.0000747161
granias	0,1,0.0000000000,0.0000747161
and…	1,0,0.0001611084,0.0000000000
jackson	1,2,0.0001611084,0.0001494322
Порошенко	0,5,0.0000000000,0.0003735804
miles	0,1,0.0000000000,0.0000747161
https://inforeactor.ru/25243-obama-ne-poedet-vstrechat-erdogana …	0,1,0.0000000000,0.0000747161
drovner	1,0,0.0001611084,0.0000000000
mu-19	1,0,0.0001611084,0.0000000000
correct	1,0,0.0001611084,0.0000000000
wasn’t	0,1,0.0000000000,0.0000747161
lgbtq	0,2,0.0000000000,0.0001494322
auch	0,4,0.0000000000,0.0002988643
bringing	1,0,0.0001611084,0.0000000000
california	0,3,0.0000000000,0.0002241482
wi-fi	0,1,0.0000000000,0.0000747161
заявки	0,1,0.0000000000,0.0000747161
whitesupremacy	0,1,0.0000000000,0.0000747161
звон	0,1,0.0000000000,0.0000747161
ministry	0,1,0.0000000000,0.0000747161
headphones	1,0,0.0001611084,0.0000000000
http://www.baltimoresun.com/news/breaking/bs-md-oaks-indictment-20170601-story.html …pic.twitter.com/uuiamkxgma	0,1,0.0000000000,0.0000747161
thing	1,3,0.0001611084,0.0002241482
http://bit.ly/1r1ncyt 	0,1,0.0000000000,0.0000747161
pepperoni	0,1,0.0000000000,0.0000747161
think	6,7,0.0009666506,0.0005230126
first	5,17,0.0008055421,0.0012701733
cheese	0,1,0.0000000000,0.0000747161
worldelephantdaypic.twitter.com/zesgkbj4sa	0,1,0.0000000000,0.0000747161
americans	0,5,0.0000000000,0.0003735804
long	1,1,0.0001611084,0.0000747161
suspended	0,2,0.0000000000,0.0001494322
carry	0,1,0.0000000000,0.0000747161
pic.twitter.com/bjsdaqwwgr	0,1,0.0000000000,0.0000747161
sounds	1,2,0.0001611084,0.0001494322
accountability	2,0,0.0003222169,0.0000000000
little	11,2,0.0017721927,0.0001494322
schulen	0,1,0.0000000000,0.0000747161
coreyc04	1,0,0.0001611084,0.0000000000
1a	0,1,0.0000000000,0.0000747161
после	0,1,0.0000000000,0.0000747161
https://t.co/yvmhfmde00	1,0,0.0001611084,0.0000000000
eyes	0,1,0.0000000000,0.0000747161
strikeforce	3,0,0.0004833253,0.0000000000
15-jähriger	0,1,0.0000000000,0.0000747161
провел	0,2,0.0000000000,0.0001494322
захваченные	0,1,0.0000000000,0.0000747161
сторонами	0,1,0.0000000000,0.0000747161
here's	0,2,0.0000000000,0.0001494322
11	0,1,0.0000000000,0.0000747161
10	1,2,0.0001611084,0.0001494322
13	0,1,0.0000000000,0.0000747161
12	3,1,0.0004833253,0.0000747161
15	0,2,0.0000000000,0.0001494322
14	0,1,0.0000000000,0.0000747161
17	0,2,0.0000000000,0.0001494322
16	1,1,0.0001611084,0.0000747161
бросает	0,1,0.0000000000,0.0000747161
18	0,4,0.0000000000,0.0002988643
вероломное	0,1,0.0000000000,0.0000747161
аферистов	0,1,0.0000000000,0.0000747161
‘lynching’..pic.twitter.com/ot0b2xab5x	0,1,0.0000000000,0.0000747161
were	1,9,0.0001611084,0.0006724447
между	0,1,0.0000000000,0.0000747161
captains	1,0,0.0001611084,0.0000000000
https://t.co/xgxfr78ov9	1,0,0.0001611084,0.0000000000
gone.pic.twitter.com/uxiar0sycl	0,1,0.0000000000,0.0000747161
donsknots	1,0,0.0001611084,0.0000000000
topics	1,0,0.0001611084,0.0000000000
dass	0,3,0.0000000000,0.0002241482
voices	1,0,0.0001611084,0.0000000000
Турция	0,1,0.0000000000,0.0000747161
http://nevnov.ru/politics/v-mire/merkel-ya-priedu-v-moskvu-potomu-chto-germaniya-vinovna-v-millionax-smertej-na-vojne/?utm_source=twitter&utm_medium=nova&utm_campaign=vv …	0,1,0.0000000000,0.0000747161
nazi	0,1,0.0000000000,0.0000747161
flüchtlingen	0,1,0.0000000000,0.0000747161
cs…	1,0,0.0001611084,0.0000000000
endangered	7,0,0.0011277590,0.0000000000
clintons	0,1,0.0000000000,0.0000747161
squad	3,0,0.0004833253,0.0000000000
bailey	0,1,0.0000000000,0.0000747161
performance	0,1,0.0000000000,0.0000747161
channel	0,1,0.0000000000,0.0000747161
200	0,2,0.0000000000,0.0001494322
pain	0,1,0.0000000000,0.0000747161
roster	1,1,0.0001611084,0.0000747161
iwo	0,1,0.0000000000,0.0000747161
cheesecake	0,1,0.0000000000,0.0000747161
indicted	0,2,0.0000000000,0.0001494322
paid	1,3,0.0001611084,0.0002241482
cihhousing	1,0,0.0001611084,0.0000000000
assault	0,2,0.0000000000,0.0001494322
своем	0,1,0.0000000000,0.0000747161
ЕС	0,26,0.0000000000,0.0019426181
queens	0,1,0.0000000000,0.0000747161
lawofcontract	2,0,0.0003222169,0.0000000000
duangjai	1,0,0.0001611084,0.0000000000
refunds	0,1,0.0000000000,0.0000747161
angst	0,1,0.0000000000,0.0000747161
paytm	1,0,0.0001611084,0.0000000000
lernen	0,3,0.0000000000,0.0002241482
shop	0,1,0.0000000000,0.0000747161
НАТО	0,2,0.0000000000,0.0001494322
shot	2,9,0.0003222169,0.0006724447
show	1,4,0.0001611084,0.0002988643
фронта	0,1,0.0000000000,0.0000747161
pic.twitter.com/qwzllxd0d1	0,1,0.0000000000,0.0000747161
contemporary	2,0,0.0003222169,0.0000000000
http://bit.ly/29p6muq 	0,1,0.0000000000,0.0000747161
тебя	0,1,0.0000000000,0.0000747161
data	3,0,0.0004833253,0.0000000000
deportation	0,1,0.0000000000,0.0000747161
правда?pic.twitter.com/yqzz3raitu	0,1,0.0000000000,0.0000747161
Новгороде	0,1,0.0000000000,0.0000747161
лицемер?pic.twitter.com/yptuziyjbn	0,1,0.0000000000,0.0000747161
серии	0,1,0.0000000000,0.0000747161
укров	0,1,0.0000000000,0.0000747161
enough	1,2,0.0001611084,0.0001494322
lorenzo	0,1,0.0000000000,0.0000747161
создаст	0,1,0.0000000000,0.0000747161
jabs	0,1,0.0000000000,0.0000747161
awareness	1,0,0.0001611084,0.0000000000
blacklivesmattermarch	0,1,0.0000000000,0.0000747161
get	10,10,0.0016110843,0.0007471608
contracts	2,2,0.0003222169,0.0001494322
фоне	0,3,0.0000000000,0.0002241482
„dankbar“	0,1,0.0000000000,0.0000747161
pic.twitter.com/hlam4ip3za	0,1,0.0000000000,0.0000747161
conjunction	1,0,0.0001611084,0.0000000000
напала	0,1,0.0000000000,0.0000747161
morning	1,0,0.0001611084,0.0000000000
is-anschlag	0,1,0.0000000000,0.0000747161
stupid	0,3,0.0000000000,0.0002241482
готовят	0,1,0.0000000000,0.0000747161
террористов	0,1,0.0000000000,0.0000747161
islamistheproblempic.twitter.com/wugbeeidkt	0,1,0.0000000000,0.0000747161
lyft	0,1,0.0000000000,0.0000747161
подал	0,1,0.0000000000,0.0000747161
seas	0,1,0.0000000000,0.0000747161
https://t.co/lllorwlsvw	1,0,0.0001611084,0.0000000000
declares	1,0,0.0001611084,0.0000000000
https://jungefreiheit.de/politik/ausland/2016/warnung-vor-anschlaegen-auf-deutsche-ziele-in-tuerkei/comment-page-1/ …	0,1,0.0000000000,0.0000747161
человек	0,3,0.0000000000,0.0002241482
wonder	0,1,0.0000000000,0.0000747161
https://t.co/puhq4ecdpg	1,0,0.0001611084,0.0000000000
zukunft	0,6,0.0000000000,0.0004482965
Челябинска	0,1,0.0000000000,0.0000747161
south.pic.twitter.com/yegmijuxgh	0,1,0.0000000000,0.0000747161
знать	0,1,0.0000000000,0.0000747161
sweetoblivion26	1,0,0.0001611084,0.0000000000
behind	0,1,0.0000000000,0.0000747161
фильм?pic.twitter.com/mvtxvs8llf	0,1,0.0000000000,0.0000747161
забудут	0,1,0.0000000000,0.0000747161
reading	3,0,0.0004833253,0.0000000000
across	4,0,0.0006444337,0.0000000000
affordable	0,1,0.0000000000,0.0000747161
infrastructure	1,0,0.0001611084,0.0000000000
august	0,2,0.0000000000,0.0001494322
parent	1,1,0.0001611084,0.0000747161
принца	0,1,0.0000000000,0.0000747161
jr	0,2,0.0000000000,0.0001494322
killing	0,4,0.0000000000,0.0002988643
huffpo	1,0,0.0001611084,0.0000000000
hillarynothnx	0,1,0.0000000000,0.0000747161
ja	0,2,0.0000000000,0.0001494322
немцы	0,1,0.0000000000,0.0000747161
dates	1,0,0.0001611084,0.0000000000
missusa	0,1,0.0000000000,0.0000747161
jailhttps://blackmattersus.com/19642-baking-soda-mistook-for-cocaine-causes-innocent-black-couple-2-month-in-jail/ …	0,1,0.0000000000,0.0000747161
according	1,0,0.0001611084,0.0000000000
заявил	0,1,0.0000000000,0.0000747161
blasts	0,1,0.0000000000,0.0000747161
контроль	0,1,0.0000000000,0.0000747161
tour	1,0,0.0001611084,0.0000000000
http://goo.gl/78m4zw 	0,1,0.0000000000,0.0000747161
https://t.co/ksnzw2xrum	1,0,0.0001611084,0.0000000000
remake	1,1,0.0001611084,0.0000747161
among	1,1,0.0001611084,0.0000747161
forecasting	1,0,0.0001611084,0.0000000000
смеха	0,1,0.0000000000,0.0000747161
luftangriffen	0,1,0.0000000000,0.0000747161
http://bit.ly/29s5x5z 	0,1,0.0000000000,0.0000747161
Запад	0,1,0.0000000000,0.0000747161
custody	0,1,0.0000000000,0.0000747161
arts	0,1,0.0000000000,0.0000747161
mara	1,0,0.0001611084,0.0000000000
батальона	0,1,0.0000000000,0.0000747161
lopez	1,0,0.0001611084,0.0000000000
котаны)pic.twitter.com/1qhzkc09rn	0,1,0.0000000000,0.0000747161
самый	0,1,0.0000000000,0.0000747161
главное	0,1,0.0000000000,0.0000747161
viele	0,1,0.0000000000,0.0000747161
“placing	1,0,0.0001611084,0.0000000000
urnomatch4me	1,0,0.0001611084,0.0000000000
statues."pic.twitter.com/70nsu0cxi5	0,1,0.0000000000,0.0000747161
под	0,4,0.0000000000,0.0002988643
wake	0,1,0.0000000000,0.0000747161
осматривает	0,1,0.0000000000,0.0000747161
convention.pic.twitter.com/jdpll10dgr	0,1,0.0000000000,0.0000747161
gt;1	1,0,0.0001611084,0.0000000000
those	1,11,0.0001611084,0.0008218769
sound	2,1,0.0003222169,0.0000747161
Из-за	0,1,0.0000000000,0.0000747161
buckhead	0,1,0.0000000000,0.0000747161
liberallogicpic.twitter.com/n3g3t665hy	0,1,0.0000000000,0.0000747161
no-holds-barred	1,0,0.0001611084,0.0000000000
mandeville	0,1,0.0000000000,0.0000747161
израильскими	0,1,0.0000000000,0.0000747161
sleeping	1,1,0.0001611084,0.0000747161
middle	0,1,0.0000000000,0.0000747161
sudden	0,1,0.0000000000,0.0000747161
signatures.pic.twitter.com/hsuazjhl0v	0,1,0.0000000000,0.0000747161
нападете?сегодня	0,1,0.0000000000,0.0000747161
pat	1,0,0.0001611084,0.0000000000
pau	0,1,0.0000000000,0.0000747161
paw	1,0,0.0001611084,0.0000000000
pay	0,2,0.0000000000,0.0001494322
mustbethemeds	0,1,0.0000000000,0.0000747161
same	4,1,0.0006444337,0.0000747161
Хэй	0,1,0.0000000000,0.0000747161
speech	3,1,0.0004833253,0.0000747161
рот	0,1,0.0000000000,0.0000747161
https://t.co/g4ew2pqftw	1,0,0.0001611084,0.0000000000
oil	0,1,0.0000000000,0.0000747161
incarceration	0,1,0.0000000000,0.0000747161
